Date,Open,High,Low,Close,Volume
01/08/2025,"57,100","58,100","56,500","58,100","3,255,600"
01/07/2025,"57,300","57,800","56,400","57,100","6,576,900"
01/06/2025,"58,400","59,300","57,000","57,000","6,206,900"
01/03/2025,"60,600","60,700","58,600","58,600","7,662,400"
01/02/2025,"60,900","61,200","60,300","60,600","4,974,600"
12/31/2024,"60,900","61,000","60,500","61,000","6,440,300"
12/30/2024,"60,500","61,200","60,500","61,000","4,337,100"
12/27/2024,"60,600","61,600","60,400","61,400","7,763,200"
12/26/2024,"62,400","62,400","60,500","61,500","7,073,800"
12/25/2024,"61,300","62,300","61,300","62,200","6,586,500"
12/24/2024,"61,200","61,300","60,700","61,300","3,549,600"
12/23/2024,"60,600","61,100","60,500","61,000","5,850,600"
12/20/2024,"60,000","60,800","59,600","60,600","9,553,400"
12/19/2024,"59,800","59,900","59,400","59,800","7,586,100"
12/18/2024,"60,200","60,500","59,900","60,200","5,122,200"
12/17/2024,"61,000","61,000","60,200","60,300","4,141,800"
12/16/2024,"61,000","61,400","60,200","61,000","4,359,300"
12/13/2024,"59,800","61,300","59,600","61,000","5,833,800"
12/12/2024,"60,300","60,500","59,900","60,000","4,094,405"
12/11/2024,"60,700","60,800","59,900","60,000","5,069,400"
12/10/2024,"61,100","61,200","60,500","60,800","4,679,800"
12/09/2024,"61,600","61,600","60,800","61,100","4,832,300"
12/06/2024,"60,800","61,900","60,500","61,100","10,756,300"
12/05/2024,"58,400","61,200","58,100","61,000","9,241,300"
12/04/2024,"59,400","59,800","58,000","58,100","9,305,200"
12/03/2024,"60,100","60,300","59,600","59,800","4,532,600"
12/02/2024,"60,700","60,700","59,900","60,400","3,353,900"
11/29/2024,"60,000","60,500","58,900","60,500","5,969,400"
11/28/2024,"60,300","60,600","59,700","60,000","4,310,100"
11/27/2024,"59,900","60,900","59,500","60,200","5,912,400"
11/26/2024,"59,300","60,100","59,000","60,000","4,703,400"
11/25/2024,"58,800","59,300","58,600","59,000","5,858,500"
11/22/2024,"58,700","59,400","58,400","59,000","5,804,700"
11/21/2024,"57,000","58,900","56,500","58,700","8,839,800"
11/20/2024,"57,200","58,100","56,000","56,800","14,122,900"
11/19/2024,"59,000","59,000","57,500","57,500","5,929,500"
11/18/2024,"59,900","59,900","57,100","58,900","14,903,100"
11/15/2024,"60,800","61,100","59,800","59,900","7,844,600"
11/14/2024,"61,500","61,600","60,700","61,300","5,669,100"
11/13/2024,"60,800","62,300","60,300","61,900","9,417,500"
11/12/2024,"63,100","63,200","60,800","60,800","12,433,700"
11/11/2024,"64,500","65,000","62,900","63,000","9,470,500"
11/08/2024,"65,400","65,400","64,500","65,000","7,919,600"
11/07/2024,"65,800","65,800","64,800","65,400","5,294,200"
11/06/2024,"65,700","65,700","65,000","65,600","7,833,900"
11/05/2024,"64,900","65,600","64,800","65,600","17,547,301"
11/04/2024,"65,900","65,900","64,700","65,100","10,258,400"
11/01/2024,"65,900","66,100","65,500","66,000","21,503,900"
10/31/2024,"66,000","66,500","65,600","66,500","7,432,300"
10/30/2024,"66,500","66,500","65,700","66,000","9,277,400"
10/29/2024,"65,600","66,500","65,400","66,500","10,385,500"
10/28/2024,"65,500","65,600","64,900","65,500","3,958,700"
10/25/2024,"65,400","66,000","65,000","65,500","6,032,301"
10/24/2024,"65,400","66,000","64,900","65,400","4,641,700"
10/23/2024,"66,100","66,300","65,100","65,700","7,619,300"
10/22/2024,"66,300","66,800","65,500","66,300","10,981,100"
10/21/2024,"65,300","66,000","64,900","65,800","5,173,000"
10/18/2024,"65,900","66,100","65,200","65,700","6,373,223"
10/17/2024,"65,800","65,800","65,200","65,800","7,043,310"
10/16/2024,"64,400","65,700","64,300","65,500","15,498,200"
10/15/2024,"63,900","64,800","63,700","64,400","13,285,810"
10/14/2024,"64,900","65,000","63,600","63,600","9,065,400"
10/11/2024,"65,000","65,300","63,500","64,500","10,190,030"
10/10/2024,"64,500","65,400","64,100","65,000","9,483,653"
10/09/2024,"65,000","65,300","63,600","64,200","21,532,039"
10/08/2024,"66,700","66,700","65,000","65,200","12,195,150"
10/07/2024,"66,700","67,100","65,900","66,300","6,832,200"
10/04/2024,"66,500","66,800","66,200","66,400","5,375,300"
10/03/2024,"67,400","67,400","65,800","66,300","16,104,020"
10/02/2024,"67,500","67,900","67,000","67,400","8,225,448"
10/01/2024,"68,300","68,700","67,800","67,800","10,581,700"
09/30/2024,"67,500","68,100","66,900","68,100","6,461,113"
09/27/2024,"68,600","68,600","66,800","67,500","13,736,500"
09/26/2024,"68,800","69,500","68,300","68,300","8,115,635"
09/25/2024,"68,500","68,700","68,000","68,700","6,883,346"
09/24/2024,"67,500","68,800","67,500","68,100","8,581,513"
09/23/2024,"68,000","68,000","66,800","67,300","6,268,700"
09/20/2024,"68,600","68,700","68,000","68,000","5,563,618"
09/19/2024,"68,500","68,500","67,700","68,200","7,034,627"
09/18/2024,"66,900","68,600","66,800","68,200","11,630,730"
09/17/2024,"66,200","66,800","65,500","66,800","9,763,213"
09/16/2024,"66,900","67,000","66,000","66,100","6,719,500"
09/13/2024,"67,200","67,500","66,500","67,200","8,524,512"
09/12/2024,"68,000","68,000","67,200","67,500","4,621,532"
09/11/2024,"67,800","67,900","67,100","67,800","8,325,061"
09/10/2024,"67,500","68,700","67,500","67,800","7,228,239"
09/09/2024,"67,700","68,000","67,200","67,500","4,521,000"
09/06/2024,"67,600","68,000","66,800","68,000","9,357,500"
09/05/2024,"68,800","68,900","67,600","67,900","9,159,324"
09/04/2024,"68,700","69,700","68,200","69,100","5,262,449"
08/30/2024,"69,100","69,800","68,700","69,800","6,408,100"
08/29/2024,"68,900","69,400","68,600","69,100","5,170,049"
08/28/2024,"69,700","69,700","68,700","69,400","7,841,028"
08/27/2024,"69,400","69,800","67,800","69,800","15,992,140"
08/26/2024,"70,000","70,800","69,600","69,800","6,397,046"
08/23/2024,"70,000","70,200","69,300","70,000","7,003,727"
08/22/2024,"69,700","70,200","69,100","70,000","7,168,737"
08/21/2024,"69,400","70,200","68,900","69,800","10,886,750"
08/20/2024,"69,000","69,500","68,300","69,500","9,186,219"
08/19/2024,"69,000","69,700","68,600","69,000","7,646,938"
08/16/2024,"66,000","69,500","65,900","69,000","18,851,529"
08/15/2024,"66,300","66,400","65,300","65,900","8,243,953"
08/14/2024,"66,800","67,000","65,800","66,600","8,086,023"
08/13/2024,"66,800","67,200","65,500","66,700","9,617,000"
