Date,Price,Open,High,Low,Vol.,Change %
12/9/2018,"10,531.50","10,691.40","10,731.40","10,531.50",20.27M,-1.25%
11/9/2018,"10,664.80","10,411.50","10,718.10","10,411.50",25.00M,2.04%
10/9/2018,"10,451.50","10,571.40","10,611.40","10,451.50",9.31M,-1.26%
7/9/2018,"10,584.80","10,291.50","10,611.40","10,291.50",19.54M,2.72%
6/9/2018,"10,304.80","10,291.50","10,451.50","10,264.80",16.21M,0.13%
5/9/2018,"10,291.50","10,344.80","10,464.80","10,264.80",16.74M,-1.03%
4/9/2018,"10,398.10","10,584.80","10,638.10","10,398.10",16.17M,-2.38%
31/08/2018,"10,651.40","10,611.40","10,758.10","10,558.10",22.17M,0.76%
30/08/2018,"10,571.40","10,558.10","10,611.40","10,438.10",23.29M,0.13%
29/08/2018,"10,558.10","10,664.80","10,838.10","10,558.10",24.86M,-0.75%
28/08/2018,"10,638.10","10,398.10","10,718.10","10,398.10",39.80M,2.44%
27/08/2018,"10,384.80","10,291.50","10,478.10","10,264.80",19.77M,1.56%
24/08/2018,"10,224.80","10,131.50","10,238.20","10,078.20",20.52M,0.66%
23/08/2018,"10,158.20","10,104.90","10,224.80","10,104.90",13.91M,0.26%
22/08/2018,"10,131.50","10,024.90","10,238.20","9,984.90",21.89M,1.33%
21/08/2018,"9,998.20","9,891.60","9,998.20","9,878.20",12.37M,0.67%
20/08/2018,"9,931.60","10,051.50","10,051.50","9,904.90",12.80M,-1.19%
17/08/2018,"10,051.50","10,104.90","10,184.80","9,984.90",13.53M,0.53%
16/08/2018,"9,998.20","9,864.90","10,051.50","9,851.60",25.27M,0.00%
15/08/2018,"9,998.20","10,264.80","10,331.50","9,944.90",16.93M,-2.60%
14/08/2018,"10,264.80","10,264.80","10,371.50","10,198.20",19.20M,0.52%
13/08/2018,"10,211.50","9,838.20","10,224.80","9,784.90",41.20M,3.51%
10/8/2018,"9,864.90","9,718.30","9,891.60","9,718.30",15.20M,1.23%
9/8/2018,"9,744.90","9,838.20","9,918.20","9,731.60",16.58M,-0.41%
8/8/2018,"9,784.90","9,651.60","9,824.90","9,625.00",12.41M,1.52%
7/8/2018,"9,638.30","9,638.30","9,638.30","9,545.00",17.59M,0.00%
6/8/2018,"9,638.30","9,691.60","9,691.60","9,491.60",16.79M,-0.41%
3/8/2018,"9,678.30","9,998.20","10,011.50","9,678.30",21.50M,-2.55%
2/8/2018,"9,931.60","9,998.20","9,998.20","9,731.60",21.95M,-0.93%
1/8/2018,"10,024.90","9,971.60","10,171.50","9,944.90",24.79M,0.67%
31/07/2018,"9,958.20","9,838.20","10,038.20","9,744.90",20.86M,0.81%
30/07/2018,"9,878.20","10,024.90","10,078.20","9,838.20",21.83M,-0.67%
27/07/2018,"9,944.90","9,798.30","9,958.20","9,691.60",17.39M,2.19%
26/07/2018,"9,731.60","9,465.00","9,731.60","9,438.30",29.69M,2.82%
25/07/2018,"9,465.00","9,438.30","9,545.00","9,385.00",20.68M,0.28%
24/07/2018,"9,438.30","9,838.20","9,851.60","9,358.30",44.25M,-4.19%
23/07/2018,"9,851.60","9,891.60","10,024.90","9,758.30",20.22M,0.68%
20/07/2018,"9,784.90","9,811.60","9,864.90","9,664.90",17.98M,-1.34%
19/07/2018,"9,918.20","9,984.90","10,064.90","9,891.60",12.70M,0.00%
18/07/2018,"9,918.20","9,678.30","9,958.20","9,625.00",22.88M,3.05%
17/07/2018,"9,625.00","9,331.70","9,638.30","9,331.70",12.21M,1.69%
16/07/2018,"9,465.00","9,625.00","9,664.90","9,425.00",12.03M,-0.28%
13/07/2018,"9,491.60","9,118.40","9,505.00","9,078.40",17.09M,5.48%
12/7/2018,"8,998.40","8,878.40","9,105.00","8,851.80",12.02M,-1.89%
11/7/2018,"9,171.70","9,305.00","9,438.30","9,011.70",25.40M,-3.10%
10/7/2018,"9,465.00","9,465.00","9,625.00","9,465.00",10.93M,-0.56%
9/7/2018,"9,518.30","9,998.20","9,998.20","9,438.30",13.90M,-2.99%
6/7/2018,"9,811.60","9,611.60","10,078.20","9,385.00",19.08M,1.94%
5/7/2018,"9,625.00","9,891.60","9,998.20","9,545.00",15.35M,-2.70%
4/7/2018,"9,891.60","9,811.60","9,984.90","9,651.60",13.62M,2.20%
3/7/2018,"9,678.30","10,238.20","10,344.80","9,678.30",21.04M,-5.47%
2/7/2018,"10,238.20","10,131.50","10,264.80","9,864.90",22.49M,0.00%
29/06/2018,"10,238.20","10,344.80","10,451.50","10,118.20",18.69M,-1.16%
28/06/2018,"10,358.20","10,344.80","10,611.40","10,291.50",15.40M,-1.65%
27/06/2018,"10,531.50","10,904.70","10,971.40","10,531.50",12.19M,-3.89%
26/06/2018,"10,958.00","10,824.70","10,971.40","10,664.80",9.66M,-0.96%
25/06/2018,"11,064.70","11,198.00","11,238.00","10,944.70",12.52M,1.34%
22/06/2018,"10,918.10","10,398.10","10,918.10","10,344.80",25.94M,4.33%
21/06/2018,"10,464.80","10,651.40","10,651.40","10,398.10",14.02M,-1.88%
20/06/2018,"10,664.80","10,398.10","10,664.80","10,078.20",20.84M,4.30%
19/06/2018,"10,224.80","10,344.80","10,531.50","9,998.20",47.57M,-4.60%
18/06/2018,"10,718.10","11,384.60","11,384.60","10,718.10",26.70M,-6.51%
15/06/2018,"11,464.60","11,331.30","11,464.60","11,144.70",17.42M,0.94%
14/06/2018,"11,358.00","11,677.90","11,851.20","11,344.60",23.76M,-1.84%
13/06/2018,"11,571.30","11,304.70","11,624.60","11,278.00",13.25M,2.12%
12/6/2018,"11,331.30","11,811.20","11,811.20","11,118.00",38.28M,-1.82%
11/6/2018,"11,540.80","11,617.00","11,750.30","11,521.80",40.68M,-1.14%
8/6/2018,"11,674.10","11,807.40","11,807.40","11,655.10",18.22M,-0.97%
7/6/2018,"11,788.40","11,617.00","11,883.60","11,578.90",27.56M,1.81%
6/6/2018,"11,578.90","11,274.20","11,617.00","11,140.90",30.68M,3.05%
5/6/2018,"11,236.10","11,426.50","11,464.60","11,140.90",30.98M,-1.67%
4/6/2018,"11,426.50","11,026.60","11,426.50","10,912.30",28.57M,5.26%
1/6/2018,"10,855.20","10,760.00","10,931.40","10,683.80",33.61M,1.60%
31/05/2018,"10,683.80","10,074.40","10,683.80","10,055.40",46.71M,6.25%
30/05/2018,"10,055.40","9,922.00","10,169.60","9,693.50",31.89M,1.54%
29/05/2018,"9,903.00","9,274.50","9,922.00","9,274.50",25.21M,6.78%
28/05/2018,"9,274.50","9,636.40","9,903.00","9,274.50",26.85M,-6.53%
25/05/2018,"9,922.00","9,979.20","10,150.60","9,864.90",27.06M,-0.57%
24/05/2018,"9,979.20","9,903.00","9,979.20","9,826.80",18.47M,1.35%
23/05/2018,"9,845.90","9,579.20","9,903.00","9,579.20",16.65M,2.38%
22/05/2018,"9,617.30","10,074.40","10,093.40","9,617.30",31.88M,-5.08%
21/05/2018,"10,131.50","10,379.10","10,398.10","10,131.50",11.97M,-1.30%
18/05/2018,"10,264.80","10,131.50","10,264.80","9,998.20",18.94M,1.70%
17/05/2018,"10,093.40","10,283.90","10,322.00","10,055.40",20.83M,-1.85%
16/05/2018,"10,283.90","10,493.40","10,702.90","10,264.80",15.91M,-2.53%
15/05/2018,"10,550.50","10,645.70","10,702.90","10,512.40",12.56M,-0.72%
14/05/2018,"10,626.70","10,683.80","10,721.90","10,474.30",14.16M,0.18%
11/5/2018,"10,607.60","10,398.10","10,626.70","10,379.10",13.81M,0.91%
10/5/2018,"10,512.40","10,798.10","10,836.20","10,474.30",13.30M,-3.16%
9/5/2018,"10,855.20","10,817.10","10,950.40","10,683.80",10.20M,0.00%
8/5/2018,"10,855.20","10,645.70","11,026.60","10,512.40",23.72M,1.79%
7/5/2018,"10,664.80","10,360.10","10,664.80","10,264.80",19.09M,3.70%
4/5/2018,"10,283.90","10,436.20","10,531.50","10,264.80",13.15M,-0.55%
3/5/2018,"10,341.00","10,341.00","10,379.10","10,169.60",26.95M,-0.18%
2/5/2018,"10,360.10","10,360.10","10,550.50","10,150.60",21.24M,1.12%
27/04/2018,"10,245.80","10,188.70","10,283.90","9,864.90",25.98M,0.56%
26/04/2018,"10,188.70","10,664.80","10,817.10","10,112.50",23.53M,-4.46%
24/04/2018,"10,664.80","10,569.50","10,836.20","10,474.30",19.27M,0.72%
23/04/2018,"10,588.60","11,217.10","11,217.10","10,569.50",14.28M,-5.44%
20/04/2018,"11,198.00","10,855.20","11,198.00","10,702.90",16.68M,3.16%
19/04/2018,"10,855.20","11,159.90","11,255.10","10,855.20",25.90M,-3.39%
18/04/2018,"11,236.10","11,407.50","11,464.60","11,236.10",13.95M,-1.17%
17/04/2018,"11,369.40","11,502.70","11,502.70","11,236.10",17.05M,-0.67%
16/04/2018,"11,445.60","11,521.80","11,617.00","11,445.60",11.02M,-1.80%
13/04/2018,"11,655.10","11,807.40","11,826.50","11,597.90",16.56M,-0.81%
12/4/2018,"11,750.30","11,464.60","11,788.40","11,407.50",22.83M,1.98%
11/4/2018,"11,521.80","11,617.00","11,807.40","11,502.70",36.38M,-0.49%
10/4/2018,"11,578.90","11,578.90","11,636.00","11,445.60",23.54M,0.00%
9/4/2018,"11,578.90","11,540.80","11,655.10","11,426.50",22.66M,0.66%
6/4/2018,"11,502.70","11,179.00","11,502.70","11,140.90",24.79M,2.72%
5/4/2018,"11,198.00","11,293.20","11,312.30","11,159.90",10.57M,-0.34%
4/4/2018,"11,236.10","11,236.10","11,293.20","11,140.90",14.72M,0.85%
3/4/2018,"11,140.90","11,236.10","11,331.30","10,950.40",32.13M,-0.85%
2/4/2018,"11,236.10","11,521.80","11,540.80","11,236.10",30.83M,-2.32%
30/03/2018,"11,502.70","11,655.10","11,674.10","11,445.60",13.04M,-0.66%
29/03/2018,"11,578.90","11,426.50","11,655.10","11,388.40",18.64M,1.50%
28/03/2018,"11,407.50","11,312.30","11,464.60","11,198.00",12.20M,0.84%
27/03/2018,"11,312.30","11,159.90","11,407.50","11,159.90",29.34M,0.85%
26/03/2018,"11,217.10","11,559.80","11,674.10","11,140.90",55.99M,-4.07%
23/03/2018,"11,693.20","11,521.80","11,807.40","11,521.80",27.43M,-2.23%
22/03/2018,"11,959.80","11,997.90","12,245.40","11,902.60",33.30M,-0.32%
21/03/2018,"11,997.90","11,731.20","12,074.00","11,731.20",24.62M,2.44%
20/03/2018,"11,712.20","11,959.80","11,978.80","11,712.20",17.31M,-2.54%
19/03/2018,"12,016.90","11,617.00","12,169.30","11,617.00",26.40M,4.82%
16/03/2018,"11,464.60","11,483.70","11,597.90","11,350.40",48.73M,-0.66%
15/03/2018,"11,540.80","11,712.20","11,712.20","11,502.70",20.99M,-1.94%
14/03/2018,"11,769.30","11,788.40","11,864.60","11,750.30",13.43M,0.49%
13/03/2018,"11,712.20","11,788.40","11,807.40","11,655.10",14.80M,-0.81%
12/3/2018,"11,807.40","11,712.20","11,883.60","11,693.20",15.01M,0.81%
9/3/2018,"11,712.20","11,807.40","11,883.60","11,655.10",24.25M,-0.49%
8/3/2018,"11,769.30","11,597.90","11,921.70","11,445.60",24.17M,1.15%
7/3/2018,"11,636.00","11,712.20","12,169.30","11,521.80",33.96M,-4.38%
6/3/2018,"12,169.30","11,807.40","12,207.40","11,274.20",43.22M,3.57%
5/3/2018,"11,750.30","12,607.30","12,626.30","11,750.30",95.94M,-6.94%
2/3/2018,"12,626.30","12,397.80","12,702.50","12,321.60",39.19M,-0.60%
1/3/2018,"12,702.50","12,550.10","12,912.00","12,378.70",32.97M,1.06%
28/02/2018,"12,569.20","12,093.10","12,569.20","11,978.80",55.91M,2.96%
27/02/2018,"12,207.40","12,359.70","12,359.70","12,074.00",39.36M,-0.47%
26/02/2018,"12,264.50","11,978.80","12,302.60","11,845.50",44.33M,4.55%
23/02/2018,"11,731.20","11,236.10","11,807.40","11,198.00",54.11M,4.58%
22/02/2018,"11,217.10","11,331.30","11,350.40","11,179.00",24.94M,-1.83%
21/02/2018,"11,426.50","11,712.20","11,769.30","11,369.40",44.42M,-0.99%
13/02/2018,"11,540.80","11,236.10","11,636.00","11,236.10",26.72M,3.06%
12/2/2018,"11,198.00","11,102.80","11,369.40","11,026.60",33.28M,0.86%
9/2/2018,"11,102.80","10,817.10","11,312.30","10,817.10",45.68M,-2.35%
8/2/2018,"11,369.40","11,331.30","11,578.90","11,198.00",23.44M,0.34%
7/2/2018,"11,331.30","11,521.80","11,712.20","11,255.10",28.75M,2.59%
6/2/2018,"11,045.70","10,112.50","11,312.30","10,112.50",75.76M,1.75%
5/2/2018,"10,855.20","11,407.50","11,502.70","10,855.20",37.02M,-6.71%
2/2/2018,"11,636.00","11,617.00","11,693.20","11,369.40",18.58M,0.16%
1/2/2018,"11,617.00","11,864.60","11,997.90","11,521.80",14.23M,-2.09%
31/01/2018,"11,864.60","11,674.10","12,150.20","11,617.00",28.04M,1.63%
30/01/2018,"11,674.10","11,521.80","11,712.20","11,140.90",52.07M,-0.33%
29/01/2018,"11,712.20","12,283.50","12,378.70","11,712.20",25.80M,-3.76%
26/01/2018,"12,169.30","11,807.40","12,283.50","11,617.00",25.29M,3.90%
25/01/2018,"11,712.20","12,359.70","12,378.70","11,617.00",69.68M,-3.30%
22/01/2018,"12,112.10","11,331.30","12,150.20","11,331.30",33.71M,6.53%
19/01/2018,"11,369.40","10,664.80","11,407.50","10,588.60",36.60M,6.61%
18/01/2018,"10,664.80","10,169.60","10,664.80","10,055.40",28.04M,4.48%
17/01/2018,"10,207.70","10,550.50","10,702.90","10,207.70",25.44M,-4.29%
16/01/2018,"10,664.80","10,341.00","10,664.80","10,207.70",21.90M,2.56%
15/01/2018,"10,398.10","9,884.00","10,398.10","9,826.80",17.24M,4.80%
12/1/2018,"9,922.00","9,903.00","10,074.40","9,750.60",27.29M,0.77%
11/1/2018,"9,845.90","9,807.80","9,884.00","9,598.30",26.74M,0.00%
10/1/2018,"9,845.90","10,188.70","10,283.90","9,636.40",31.53M,-2.27%
9/1/2018,"10,074.40","9,484.00","10,074.40","9,465.00",28.85M,6.87%
8/1/2018,"9,426.90","9,084.10","9,426.90","9,046.00",18.73M,3.12%
5/1/2018,"9,141.20","9,160.30","9,226.90","9,074.60",18.52M,-0.41%
4/1/2018,"9,179.30","9,103.10","9,217.40","9,065.10",23.48M,1.26%
3/1/2018,"9,065.10","9,141.20","9,236.50","9,007.90",24.43M,-0.21%
2/1/2018,"9,084.10","8,931.70","9,093.60","8,846.00",20.77M,1.81%
29/12/2017,"8,922.20","8,750.80","8,931.70","8,731.80",25.88M,2.29%
28/12/2017,"8,722.30","8,646.10","8,760.30","8,550.90",16.72M,0.88%
27/12/2017,"8,646.10","8,360.40","8,684.20","8,360.40",38.52M,3.42%
26/12/2017,"8,360.40","8,284.20","8,455.60","8,274.70",18.81M,0.11%
25/12/2017,"8,350.90","8,446.10","8,465.20","8,341.40",11.87M,-1.13%
22/12/2017,"8,446.10","8,436.60","8,550.90","8,398.50",29.77M,0.57%
21/12/2017,"8,398.50","8,322.30","8,608.00","8,322.30",31.17M,0.23%
20/12/2017,"8,379.50","8,227.10","8,474.70","8,227.10",22.00M,0.92%
19/12/2017,"8,303.30","8,265.20","8,436.60","8,217.60",37.51M,1.40%
18/12/2017,"8,189.00","8,036.70","8,189.00","7,951.00",30.28M,3.12%
15/12/2017,"7,941.40","7,798.60","7,989.10","7,798.60",27.98M,2.58%
14/12/2017,"7,741.50","7,674.80","7,770.00","7,665.30",11.04M,0.87%
13/12/2017,"7,674.80","7,693.90","7,693.90","7,560.60",21.15M,1.51%
12/12/2017,"7,560.60","7,674.80","7,789.10","7,236.80",34.94M,-1.24%
11/12/2017,"7,655.80","7,732.00","7,817.70","7,655.80",19.12M,-2.43%
8/12/2017,"7,846.20","7,979.50","7,979.50","7,827.20",17.83M,-1.79%
7/12/2017,"7,989.10","8,046.20","8,055.70","7,922.40",19.98M,-0.71%
6/12/2017,"8,046.20","7,979.50","8,046.20","7,732.00",36.29M,1.56%
5/12/2017,"7,922.40","7,998.60","8,046.20","7,922.40",28.59M,-0.95%
4/12/2017,"7,998.60","7,884.30","8,017.60","7,865.30",22.39M,1.20%
1/12/2017,"7,903.40","7,836.70","7,941.40","7,808.10",22.10M,0.73%
30/11/2017,"7,846.20","7,541.50","7,884.30","7,541.50",57.97M,4.83%
29/11/2017,"7,484.40","7,484.40","7,503.40","7,427.20",18.73M,-0.25%
28/11/2017,"7,503.40","7,522.50","7,551.00","7,446.30",18.64M,0.38%
27/11/2017,"7,474.90","7,465.30","7,512.90","7,417.70",26.57M,0.38%
24/11/2017,"7,446.30","7,274.90","7,465.30","7,274.90",32.28M,2.36%
23/11/2017,"7,274.90","7,351.10","7,370.10","7,198.70",25.54M,-0.26%
22/11/2017,"7,293.90","7,217.80","7,351.10","7,198.70",20.33M,2.00%
21/11/2017,"7,151.10","7,141.60","7,236.80","7,132.10",20.83M,0.40%
20/11/2017,"7,122.50","7,274.90","7,274.90","7,084.50",25.46M,-2.09%
17/11/2017,"7,274.90","7,351.10","7,370.10","7,227.30",14.29M,-1.16%
16/11/2017,"7,360.60","7,370.10","7,465.30","7,332.00",19.34M,-0.26%
15/11/2017,"7,379.60","7,141.60","7,408.20","7,132.10",29.97M,3.61%
14/11/2017,"7,122.50","7,008.30","7,198.70","6,970.20",16.31M,2.05%
13/11/2017,"6,979.70","7,094.00","7,094.00","6,913.10",12.86M,-1.61%
10/11/2017,"7,094.00","7,084.50","7,094.00","7,027.30",13.64M,0.54%
9/11/2017,"7,055.90","7,084.50","7,094.00","7,036.80",15.10M,0.00%
8/11/2017,"7,055.90","7,027.30","7,103.50","6,979.70",23.41M,0.41%
7/11/2017,"7,027.30","7,046.40","7,046.40","6,970.20",13.15M,0.00%
6/11/2017,"7,027.30","6,951.10","7,055.90","6,932.10",14.73M,1.93%
3/11/2017,"6,894.00","6,665.50","6,894.00","6,627.40",20.04M,4.02%
2/11/2017,"6,627.40","6,798.80","6,894.00","6,627.40",23.49M,-2.52%
1/11/2017,"6,798.80","7,008.30","7,027.30","6,789.30",28.82M,-3.51%
31/10/2017,"7,046.40","7,008.30","7,122.50","6,913.10",18.20M,0.54%
30/10/2017,"7,008.30","7,198.70","7,198.70","7,008.30",16.10M,-2.39%
27/10/2017,"7,179.70","7,055.90","7,179.70","7,027.30",11.67M,1.89%
26/10/2017,"7,046.40","7,113.00","7,113.00","6,989.20",15.13M,-0.94%
25/10/2017,"7,113.00","7,122.50","7,179.70","7,113.00",9.44M,-0.40%
24/10/2017,"7,141.60","7,132.10","7,141.60","7,055.90",12.84M,1.08%
23/10/2017,"7,065.40","7,065.40","7,141.60","6,979.70",17.96M,-0.93%
20/10/2017,"7,132.10","7,198.70","7,227.30","7,027.30",25.98M,-0.93%
19/10/2017,"7,198.70","7,236.80","7,322.50","7,189.20",19.46M,-1.56%
18/10/2017,"7,313.00","7,427.20","7,484.40","7,274.90",16.48M,-1.54%
17/10/2017,"7,427.20","7,217.80","7,427.20","7,217.80",21.30M,2.63%
16/10/2017,"7,236.80","7,427.20","7,427.20","7,198.70",27.71M,-2.44%
13/10/2017,"7,417.70","7,512.90","7,532.00","7,408.20",17.61M,-1.39%
12/10/2017,"7,522.50","7,541.50","7,617.70","7,484.40",32.92M,-0.13%
11/10/2017,"7,532.00","7,560.60","7,570.10","7,503.40",14.80M,-0.38%
10/10/2017,"7,560.60","7,512.90","7,560.60","7,493.90",10.05M,0.63%
9/10/2017,"7,512.90","7,427.20","7,512.90","7,389.20",11.03M,1.54%
6/10/2017,"7,398.70","7,389.20","7,465.30","7,332.00",15.78M,0.13%
5/10/2017,"7,389.20","7,551.00","7,598.60","7,389.20",27.02M,-2.14%
4/10/2017,"7,551.00","7,408.20","7,551.00","7,370.10",13.01M,2.19%
3/10/2017,"7,389.20","7,427.20","7,474.90","7,313.00",17.71M,-0.64%
2/10/2017,"7,436.80","7,417.70","7,455.80","7,360.60",21.90M,0.39%
29/09/2017,"7,408.20","7,189.20","7,417.70","7,189.20",30.82M,3.05%
28/09/2017,"7,189.20","7,189.20","7,274.90","7,179.70",14.92M,0.13%
27/09/2017,"7,179.70","7,122.50","7,208.20","7,122.50",10.19M,0.80%
26/09/2017,"7,122.50","7,122.50","7,160.60","7,055.90",18.55M,-0.27%
25/09/2017,"7,141.60","7,189.20","7,189.20","7,122.50",10.35M,-0.53%
22/09/2017,"7,179.70","7,132.10","7,274.90","7,113.00",16.74M,0.53%
21/09/2017,"7,141.60","7,236.80","7,255.90","7,103.50",21.76M,-1.06%
20/09/2017,"7,217.80","7,246.30","7,274.90","7,179.70",15.52M,-0.26%
19/09/2017,"7,236.80","7,217.80","7,360.60","7,189.20",25.88M,0.93%
18/09/2017,"7,170.20","7,103.50","7,236.80","7,094.00",23.46M,1.76%
15/09/2017,"7,046.40","6,951.10","7,055.90","6,932.10",21.45M,0.82%
14/09/2017,"6,989.20","7,046.40","7,103.50","6,951.10",15.07M,-0.54%
13/09/2017,"7,027.30","6,798.80","7,027.30","6,779.70",29.94M,4.09%
12/9/2017,"6,751.20","6,722.60","6,751.20","6,646.40",15.97M,0.42%
11/9/2017,"6,722.60","6,836.90","6,855.90","6,722.60",14.96M,-1.81%
8/9/2017,"6,846.40","6,760.70","6,865.40","6,713.10",21.21M,1.27%
7/9/2017,"6,760.70","6,875.00","6,875.00","6,722.60",26.84M,-1.39%
6/9/2017,"6,855.90","6,741.70","6,855.90","6,741.70",30.77M,1.69%
5/9/2017,"6,741.70","6,684.50","6,751.20","6,656.00",16.42M,0.85%
1/9/2017,"6,684.50","6,675.00","6,703.60","6,636.90",14.27M,0.14%
31/08/2017,"6,675.00","6,627.40","6,732.10","6,627.40",19.83M,0.57%
30/08/2017,"6,636.90","6,560.70","6,665.50","6,560.70",18.09M,1.16%
29/08/2017,"6,560.70","6,532.20","6,627.40","6,522.60",26.00M,0.15%
28/08/2017,"6,551.20","6,475.00","6,551.20","6,456.00",26.62M,1.47%
25/08/2017,"6,456.00","6,398.90","6,465.50","6,389.30",28.63M,0.59%
24/08/2017,"6,417.90","6,341.70","6,446.50","6,341.70",16.91M,0.60%
23/08/2017,"6,379.80","6,294.10","6,379.80","6,275.10",10.54M,0.75%
22/08/2017,"6,332.20","6,265.60","6,370.30","6,246.50",15.06M,0.45%
21/08/2017,"6,303.60","6,417.90","6,427.40","6,294.10",16.57M,-1.93%
18/08/2017,"6,427.40","6,379.80","6,475.00","6,351.30",15.34M,0.30%
17/08/2017,"6,408.40","6,522.60","6,522.60","6,408.40",15.69M,-1.75%
16/08/2017,"6,522.60","6,379.80","6,522.60","6,341.70",37.08M,2.24%
15/08/2017,"6,379.80","6,551.20","6,551.20","6,360.80",23.14M,-1.47%
14/08/2017,"6,475.00","6,227.50","6,475.00","6,217.90",32.49M,3.98%
11/8/2017,"6,227.50","6,084.60","6,237.00","6,084.60",14.77M,2.19%
10/8/2017,"6,094.20","6,056.10","6,094.20","6,046.50",9.58M,0.47%
9/8/2017,"6,065.60","6,113.20","6,151.30","6,046.50",12.08M,-1.39%
8/8/2017,"6,151.30","6,160.80","6,179.90","6,132.20",7.23M,0.16%
7/8/2017,"6,141.80","6,094.20","6,160.80","6,075.10",7.53M,0.78%
4/8/2017,"6,094.20","6,132.20","6,151.30","6,084.60",8.04M,-0.93%
3/8/2017,"6,151.30","6,151.30","6,189.40","6,122.70",6.77M,0.00%
2/8/2017,"6,151.30","6,189.40","6,217.90","6,141.80",10.92M,-1.22%
1/8/2017,"6,227.50","6,094.20","6,265.60","6,094.20",19.19M,1.24%
31/07/2017,"6,151.30","6,113.20","6,170.30","6,065.60",15.58M,-0.46%
28/07/2017,"6,179.90","6,151.30","6,237.00","6,151.30",7.84M,0.00%
27/07/2017,"6,179.90","6,256.00","6,256.00","6,170.30",7.55M,-1.07%
26/07/2017,"6,246.50","6,132.20","6,265.60","6,103.70",14.07M,2.50%
25/07/2017,"6,094.20","5,989.40","6,132.20","5,989.40",11.65M,1.27%
24/07/2017,"6,018.00","5,932.30","6,056.10","5,922.80",15.41M,0.64%
21/07/2017,"5,979.90","6,008.50","6,037.00","5,960.80",23.16M,-0.79%
20/07/2017,"6,027.50","5,979.90","6,046.50","5,865.60",29.61M,-0.47%
19/07/2017,"6,056.10","6,103.70","6,160.80","6,056.10",20.05M,-0.78%
18/07/2017,"6,103.70","6,056.10","6,122.70","5,998.90",38.67M,-2.44%
17/07/2017,"6,256.00","6,427.40","6,427.40","6,189.40",25.58M,-2.52%
14/07/2017,"6,417.90","6,465.50","6,560.70","6,417.90",19.27M,0.30%
13/07/2017,"6,398.90","6,294.10","6,398.90","6,265.60",15.16M,1.82%
12/7/2017,"6,284.60","6,284.60","6,322.70","6,227.50",17.86M,0.30%
11/7/2017,"6,265.60","6,322.70","6,322.70","6,132.20",28.89M,-0.60%
10/7/2017,"6,303.60","6,284.60","6,341.70","6,275.10",27.22M,0.30%
7/7/2017,"6,284.60","6,379.80","6,389.30","6,275.10",26.74M,-0.90%
6/7/2017,"6,341.70","6,284.60","6,379.80","6,265.60",28.46M,1.22%
5/7/2017,"6,265.60","6,332.20","6,332.20","6,227.50",15.19M,-0.30%
4/7/2017,"6,284.60","6,284.60","6,389.30","6,256.00",24.30M,0.00%
3/7/2017,"6,284.60","6,094.20","6,475.00","6,094.20",40.37M,3.13%
30/06/2017,"6,094.20","5,979.90","6,094.20","5,941.80",37.10M,2.73%
29/06/2017,"5,932.30","5,837.10","5,989.40","5,837.10",22.84M,1.47%
28/06/2017,"5,846.60","5,837.10","5,856.10","5,818.00",9.91M,0.16%
27/06/2017,"5,837.10","5,875.10","5,875.10","5,827.50",13.53M,-0.65%
26/06/2017,"5,875.10","5,846.60","5,894.20","5,818.00",12.71M,0.16%
23/06/2017,"5,865.60","5,865.60","5,865.60","5,808.50",15.33M,0.16%
22/06/2017,"5,856.10","5,818.00","5,875.10","5,808.50",10.74M,0.49%
