Date,Open,High,Low,Close,Volume
07/20/2016,"31,184","31,484","29,984","29,984","1,990,983"
07/19/2016,"32,383","32,683","30,284","31,184","2,585,425"
07/18/2016,"32,683","32,683","32,083","32,383","2,002,740"
07/15/2016,"32,383","32,683","31,783","32,683","889,212"
07/14/2016,"32,983","33,283","32,083","32,083","1,623,393"
07/13/2016,"31,484","32,983","31,484","32,983","5,133,565"
07/12/2016,"30,584","31,184","30,584","31,184","1,670,550"
07/11/2016,"30,884","31,184","30,284","30,584","1,876,557"
07/08/2016,"31,184","31,184","30,584","30,884","1,198,322"
07/07/2016,"30,884","31,184","30,284","30,884","1,068,071"
07/06/2016,"30,584","30,884","30,284","30,584","881,558"
07/05/2016,"30,884","31,484","30,584","30,584","999,169"
07/04/2016,"30,884","31,184","30,584","30,584","766,715"
