Date,Price,Open,High,Low,Vol.,Change %
25/06/2018,"14,303.00","14,398.10","14,398.10","14,239.50",1.36M,0.22%
22/06/2018,"14,271.30","14,049.30","14,271.30","13,922.40",996.34K,1.35%
21/06/2018,"14,081.00","14,398.10","14,398.10","13,985.80",928.64K,-2.20%
20/06/2018,"14,398.10","14,239.50","14,398.10","13,954.10",1.73M,2.02%
19/06/2018,"14,112.70","14,303.00","14,303.00","13,541.80",5.35M,-1.98%
18/06/2018,"14,398.10","14,873.80","14,873.80","14,398.10",1.84M,-2.37%
15/06/2018,"14,747.00","14,683.50","14,810.40","14,667.70",1.17M,-0.21%
14/06/2018,"14,778.70","14,905.50","14,984.80","14,778.70",1.22M,-0.43%
13/06/2018,"14,842.10","14,588.40","14,873.80","14,588.40",1.20M,1.08%
12/6/2018,"14,683.50","15,064.10","15,064.10","14,493.30",3.34M,-2.53%
11/6/2018,"15,064.10","15,143.40","15,206.80","15,064.10",1.92M,-0.94%
8/6/2018,"15,206.80","15,191.00","15,286.10","15,064.10",2.79M,0.31%
7/6/2018,"15,159.20","15,508.10","15,508.10","15,127.50",3.02M,-1.44%
6/6/2018,"15,381.20","15,222.70","15,381.20","15,000.70",2.70M,1.46%
5/6/2018,"15,159.20","15,064.10","15,254.40","14,969.00",3.58M,1.16%
4/6/2018,"14,984.80","14,747.00","15,048.20","14,699.40",3.06M,1.72%
1/6/2018,"14,731.10","14,588.40","14,810.40","14,493.30",3.43M,0.98%
31/05/2018,"14,588.40","14,287.10","14,810.40","14,271.30",2.93M,1.21%
30/05/2018,"14,414.00","15,000.70","15,000.70","14,398.10",4.22M,-4.11%
29/05/2018,"15,032.40","14,429.80","15,286.10","14,223.70",6.24M,4.18%
28/05/2018,"14,429.80","14,969.00","15,286.10","14,429.80",5.40M,-6.95%
25/05/2018,"15,508.10","16,174.10","16,174.10","15,508.10",2.09M,-3.04%
24/05/2018,"15,994.80","16,371.20","16,451.80","15,994.80",3.16M,-1.82%
23/05/2018,"16,290.50","16,129.20","16,398.10","15,994.80",3.29M,1.51%
22/05/2018,"16,048.60","16,398.10","16,532.50","15,994.80",3.36M,-2.13%
21/05/2018,"16,398.10","16,451.80","16,774.40","16,398.10",4.53M,0.33%
18/05/2018,"16,344.30","16,290.50","16,398.10","15,806.70",2.99M,0.33%
17/05/2018,"16,290.50","16,236.80","16,505.60","16,236.80",2.20M,0.17%
16/05/2018,"16,263.70","16,398.10","16,505.60","16,263.70",2.05M,-1.47%
15/05/2018,"16,505.60","16,666.90","16,666.90","16,398.10",2.78M,-0.32%
14/05/2018,"16,559.40","16,156.10","16,586.20","16,021.70",6.14M,3.53%
11/5/2018,"15,994.80","15,591.60","15,994.80","15,591.60",3.57M,2.06%
10/5/2018,"15,672.30","15,699.10","15,968.00","15,591.60",4.72M,-0.17%
9/5/2018,"15,699.10","15,752.90","15,887.30","15,618.50",3.07M,-1.02%
8/5/2018,"15,860.40","15,914.20","16,021.70","15,806.70",3.40M,-1.01%
7/5/2018,"16,021.70","15,806.70","16,021.70","15,752.90",2.68M,1.36%
4/5/2018,"15,806.70","15,726.00","15,860.40","15,645.40",3.58M,1.38%
3/5/2018,"15,591.60","15,269.00","15,591.60","14,973.30",6.60M,1.75%
2/5/2018,"15,322.80","15,537.80","15,591.60","15,269.00",4.18M,0.00%
27/04/2018,"15,322.80","14,785.10","15,430.30","14,758.30",4.88M,3.64%
26/04/2018,"14,785.10","15,295.90","15,511.00","14,785.10",6.20M,-2.48%
24/04/2018,"15,161.50","15,430.30","15,726.00","15,080.80",5.65M,-2.76%
23/04/2018,"15,591.60","16,478.70","16,586.20","15,376.50",4.46M,-5.38%
20/04/2018,"16,478.70","16,398.10","16,532.50","16,209.90",2.97M,0.99%
19/04/2018,"16,317.40","16,666.90","16,693.80","16,317.40",7.26M,-2.10%
18/04/2018,"16,666.90","16,747.50","16,908.80","16,640.00",3.81M,0.00%
17/04/2018,"16,666.90","16,532.50","16,666.90","16,371.20",3.37M,1.47%
16/04/2018,"16,424.90","16,666.90","16,774.40","16,371.20",3.61M,-1.45%
13/04/2018,"16,666.90","17,177.60","17,177.60","16,666.90",6.55M,-2.52%
12/4/2018,"17,097.00","16,935.70","17,097.00","16,693.80",4.03M,0.95%
11/4/2018,"16,935.70","17,419.60","17,580.90","16,935.70",10.06M,-2.17%
10/4/2018,"17,312.10","17,097.00","17,527.10","17,070.10",13.71M,1.58%
9/4/2018,"17,043.20","16,828.20","17,097.00","16,828.20",4.59M,1.12%
6/4/2018,"16,855.10","17,258.30","17,285.20","16,855.10",11.04M,-0.48%
5/4/2018,"16,935.70","16,666.90","17,123.90","16,532.50",8.78M,2.11%
4/4/2018,"16,586.20","16,666.90","16,881.90","16,559.40",7.02M,0.82%
3/4/2018,"16,451.80","16,451.80","16,505.60","16,371.20",3.48M,-0.49%
2/4/2018,"16,532.50","16,532.50","16,586.20","16,398.10",6.70M,1.32%
30/03/2018,"16,317.40","16,021.70","16,478.70","15,968.00",7.43M,2.02%
29/03/2018,"15,994.80","15,968.00","16,048.60","15,860.40",2.53M,1.02%
28/03/2018,"15,833.50","15,887.30","15,968.00","15,806.70",2.02M,-1.01%
27/03/2018,"15,994.80","16,102.40","16,156.10","15,860.40",3.03M,0.51%
26/03/2018,"15,914.20","15,752.90","15,968.00","15,752.90",2.87M,1.02%
23/03/2018,"15,752.90","15,860.40","16,021.70","15,591.60",8.65M,-2.50%
22/03/2018,"16,156.10","16,398.10","16,505.60","16,156.10",3.86M,-1.48%
21/03/2018,"16,398.10","16,478.70","16,613.10","16,398.10",3.05M,-0.49%
20/03/2018,"16,478.70","16,183.00","16,747.50","16,129.20",8.92M,1.32%
19/03/2018,"16,263.70","16,183.00","16,290.50","16,102.40",4.08M,0.67%
16/03/2018,"16,156.10","16,290.50","16,344.30","16,048.60",4.36M,-0.83%
15/03/2018,"16,290.50","16,398.10","16,424.90","16,209.90",3.63M,-0.33%
14/03/2018,"16,344.30","16,156.10","16,344.30","15,968.00",6.32M,1.16%
13/03/2018,"16,156.10","16,451.80","16,451.80","15,968.00",12.70M,-2.12%
12/3/2018,"16,505.60","16,666.90","16,828.20","16,505.60",4.92M,-0.32%
9/3/2018,"16,559.40","16,855.10","16,962.60","16,532.50",6.32M,-0.96%
8/3/2018,"16,720.70","16,666.90","16,801.30","16,478.70",4.02M,0.00%
7/3/2018,"16,720.70","17,070.10","17,123.90","16,532.50",6.11M,-1.74%
6/3/2018,"17,016.40","16,801.30","17,016.40","16,586.20",7.87M,2.93%
5/3/2018,"16,532.50","16,478.70","17,338.90","16,478.70",18.40M,0.65%
2/3/2018,"16,424.90","16,263.70","16,478.70","16,129.20",5.62M,0.49%
1/3/2018,"16,344.30","15,968.00","16,451.80","15,887.30",6.46M,1.67%
28/02/2018,"16,075.50","15,914.20","16,236.80","15,887.30",5.60M,0.00%
27/02/2018,"16,075.50","16,317.40","16,344.30","15,994.80",4.32M,-0.99%
26/02/2018,"16,236.80","16,398.10","16,613.10","16,236.80",7.53M,-0.17%
23/02/2018,"16,263.70","15,726.00","16,290.50","15,726.00",4.91M,3.60%
22/02/2018,"15,699.10","15,941.10","15,994.80","15,645.40",4.38M,-1.68%
21/02/2018,"15,968.00","16,156.10","16,209.90","15,860.40",4.81M,0.68%
13/02/2018,"15,860.40","15,645.40","15,941.10","15,537.80",4.42M,3.33%
12/2/2018,"15,349.70","15,134.60","15,349.70","14,650.70",3.56M,3.82%
9/2/2018,"14,785.10","14,113.10","14,785.10","14,113.10",6.53M,-0.36%
8/2/2018,"14,838.90","15,054.00","15,322.80","14,785.10",5.22M,-2.47%
7/2/2018,"15,215.30","15,322.80","15,403.40","15,054.00",5.72M,4.43%
6/2/2018,"14,570.10","14,301.30","15,188.40","14,301.30",16.22M,-5.08%
5/2/2018,"15,349.70","16,156.10","16,344.30","15,349.70",11.46M,-6.39%
2/2/2018,"16,398.10","16,559.40","16,613.10","16,263.70",5.10M,-0.97%
1/2/2018,"16,559.40","16,908.80","17,070.10","16,559.40",6.37M,-2.07%
31/01/2018,"16,908.80","17,419.60","17,607.80","16,908.80",12.18M,-1.72%
30/01/2018,"17,204.50","16,075.50","17,204.50","15,994.80",14.41M,6.14%
29/01/2018,"16,209.90","16,371.20","16,640.00","16,102.40",4.08M,-0.82%
26/01/2018,"16,344.30","16,666.90","16,666.90","16,263.70",4.98M,-0.49%
25/01/2018,"16,424.90","16,532.50","16,828.20","16,371.20",16.39M,0.33%
22/01/2018,"16,371.20","15,994.80","16,532.50","15,968.00",7.66M,3.40%
19/01/2018,"15,833.50","15,860.40","16,075.50","15,833.50",6.11M,-0.17%
18/01/2018,"15,860.40","15,672.30","15,860.40","15,484.10",10.12M,0.00%
17/01/2018,"15,860.40","16,398.10","16,424.90","15,860.40",6.90M,-3.28%
16/01/2018,"16,398.10","16,371.20","16,532.50","16,209.90",4.62M,0.00%
15/01/2018,"16,398.10","16,156.10","16,451.80","16,048.60",7.01M,1.33%
12/1/2018,"16,183.00","16,613.10","16,666.90","16,183.00",8.63M,-2.11%
11/1/2018,"16,532.50","16,424.90","16,640.00","16,317.40",7.39M,0.00%
10/1/2018,"16,532.50","16,666.90","16,935.70","16,424.90",7.97M,-0.97%
9/1/2018,"16,693.80","16,398.10","16,747.50","16,209.90",12.24M,1.97%
8/1/2018,"16,371.20","16,021.70","16,371.20","15,941.10",7.72M,1.50%
5/1/2018,"16,129.20","16,398.10","16,424.90","16,102.40",8.71M,-1.64%
4/1/2018,"16,398.10","16,129.20","16,398.10","16,102.40",8.50M,2.01%
3/1/2018,"16,075.50","16,263.70","16,317.40","15,994.80",8.64M,0.00%
2/1/2018,"16,075.50","15,403.40","16,075.50","15,376.50",15.33M,4.73%
29/12/2017,"15,349.70","15,376.50","15,484.10","15,322.80",4.76M,-0.17%
28/12/2017,"15,376.50","15,242.10","15,484.10","15,188.40",5.85M,0.88%
27/12/2017,"15,242.10","15,457.20","15,457.20","15,215.30",5.20M,-0.70%
26/12/2017,"15,349.70","15,591.60","15,591.60","15,349.70",3.80M,-0.87%
25/12/2017,"15,484.10","15,403.40","15,618.50","15,403.40",7.31M,0.88%
22/12/2017,"15,349.70","15,161.50","15,430.30","15,107.70",5.31M,1.24%
21/12/2017,"15,161.50","15,269.00","15,430.30","15,080.80",5.63M,0.18%
20/12/2017,"15,134.60","14,838.90","15,322.80","14,838.90",5.99M,1.99%
19/12/2017,"14,838.90","15,134.60","15,242.10","14,758.30",7.58M,-1.95%
18/12/2017,"15,134.60","15,322.80","15,376.50","15,080.80",5.48M,-0.35%
15/12/2017,"15,188.40","15,054.00","15,269.00","14,919.60",4.92M,1.07%
14/12/2017,"15,027.10","14,650.70","15,027.10","14,650.70",3.90M,2.19%
13/12/2017,"14,704.50","14,597.00","14,731.40","14,435.70",4.96M,1.86%
12/12/2017,"14,435.70","14,543.20","14,704.50","13,656.10",9.51M,0.37%
11/12/2017,"14,381.90","14,650.70","14,838.90","14,381.90",8.35M,-3.60%
8/12/2017,"14,919.60","15,054.00","15,188.40","14,812.00",5.88M,-1.07%
7/12/2017,"15,080.80","15,269.00","15,457.20","15,000.20",5.05M,-1.23%
6/12/2017,"15,269.00","15,322.80","15,403.40","15,054.00",10.75M,-0.87%
5/12/2017,"15,403.40","15,806.70","15,941.10","15,403.40",10.87M,-2.55%
4/12/2017,"15,806.70","15,726.00","15,887.30","15,672.30",6.73M,0.68%
1/12/2017,"15,699.10","15,645.40","15,752.90","15,511.00",5.59M,0.00%
30/11/2017,"15,699.10","16,102.40","16,129.20","15,699.10",9.17M,-1.52%
29/11/2017,"15,941.10","15,591.60","16,048.60","15,430.30",11.74M,3.13%
28/11/2017,"15,457.20","15,591.60","15,645.40","15,376.50",7.00M,-1.20%
27/11/2017,"15,645.40","15,591.60","16,048.60","15,591.60",8.10M,0.52%
24/11/2017,"15,564.70","15,457.20","15,591.60","15,322.80",7.24M,0.52%
23/11/2017,"15,484.10","15,591.60","15,806.70","15,376.50",10.80M,-0.69%
22/11/2017,"15,591.60","15,322.80","15,591.60","15,322.80",7.93M,1.40%
21/11/2017,"15,376.50","15,645.40","15,806.70","15,376.50",10.34M,-1.21%
20/11/2017,"15,564.70","15,080.80","15,591.60","15,027.10",11.61M,2.12%
17/11/2017,"15,242.10","15,403.40","15,403.40","15,027.10",12.00M,-0.53%
16/11/2017,"15,322.80","15,430.30","15,779.80","15,215.30",11.40M,0.18%
15/11/2017,"15,295.90","14,543.20","15,322.80","14,516.30",14.25M,5.57%
14/11/2017,"14,489.40","14,650.70","14,919.60","14,381.90",13.23M,-0.19%
13/11/2017,"14,516.30","14,032.40","14,731.40","13,951.80",14.56M,3.45%
10/11/2017,"14,032.40","14,113.10","14,328.10","14,032.40",4.18M,-0.76%
9/11/2017,"14,140.00","14,355.00","14,381.90","14,086.20",5.25M,-0.75%
8/11/2017,"14,247.50","13,763.60","14,247.50","13,709.90",10.34M,3.52%
7/11/2017,"13,763.60","13,844.30","13,844.30","13,683.00",3.49M,-0.39%
6/11/2017,"13,817.40","13,817.40","13,924.90","13,683.00",4.91M,0.78%
3/11/2017,"13,709.90","13,441.00","13,709.90","13,279.70",3.67M,0.99%
2/11/2017,"13,575.40","13,683.00","13,817.40","13,387.30",3.80M,-0.59%
1/11/2017,"13,656.10","13,575.40","13,709.90","13,548.60",2.77M,0.79%
31/10/2017,"13,548.60","13,441.00","13,817.40","13,333.50",4.94M,0.80%
30/10/2017,"13,441.00","13,494.80","13,656.10","13,414.20",5.21M,-0.40%
27/10/2017,"13,494.80","13,279.70","13,494.80","13,212.50",2.24M,1.21%
26/10/2017,"13,333.50","13,387.30","13,414.20","13,172.20",3.33M,-0.20%
25/10/2017,"13,360.40","13,306.60","13,387.30","13,252.90",2.35M,0.81%
24/10/2017,"13,252.90","13,252.90","13,387.30","13,212.50",2.68M,0.00%
23/10/2017,"13,252.90","13,521.70","13,521.70","13,252.90",3.41M,-1.99%
20/10/2017,"13,521.70","13,521.70","13,629.20","13,441.00",2.34M,-0.59%
19/10/2017,"13,602.30","13,575.40","13,763.60","13,467.90",2.98M,0.20%
18/10/2017,"13,575.40","13,817.40","13,951.80","13,575.40",3.78M,-1.94%
17/10/2017,"13,844.30","13,844.30","13,844.30","13,683.00",2.63M,0.19%
16/10/2017,"13,817.40","13,709.90","13,978.70","13,683.00",3.82M,0.39%
13/10/2017,"13,763.60","13,763.60","13,790.50","13,602.30",3.29M,0.39%
12/10/2017,"13,709.90","13,441.00","13,817.40","13,441.00",6.12M,2.20%
11/10/2017,"13,414.20","13,279.70","13,575.40","13,252.90",7.76M,1.22%
10/10/2017,"13,252.90","13,105.00","13,252.90","13,105.00",3.77M,1.02%
9/10/2017,"13,118.50","13,172.20","13,172.20","13,064.70",1.79M,0.10%
6/10/2017,"13,105.00","12,984.00","13,118.50","12,984.00",1.74M,0.93%
5/10/2017,"12,984.00","13,010.90","13,158.80","12,903.40",2.01M,0.52%
4/10/2017,"12,916.80","12,876.50","12,957.20","12,849.60",1.58M,0.42%
3/10/2017,"12,863.10","12,957.20","12,957.20","12,809.30",3.32M,-0.73%
2/10/2017,"12,957.20","13,105.00","13,158.80","12,916.80",2.78M,-1.13%
29/09/2017,"13,105.00","13,145.30","13,172.20","13,064.70",1.21M,-0.41%
28/09/2017,"13,158.80","13,172.20","13,239.40","13,010.90",2.36M,-0.10%
27/09/2017,"13,172.20","13,172.20","13,279.70","13,091.60",2.65M,0.00%
26/09/2017,"13,172.20","13,131.90","13,172.20","13,037.80",2.68M,0.31%
25/09/2017,"13,131.90","13,373.80","13,373.80","13,131.90",2.27M,-1.21%
22/09/2017,"13,293.20","13,333.50","13,427.60","13,279.70",4.26M,0.10%
21/09/2017,"13,279.70","13,145.30","13,333.50","13,105.00",8.15M,1.54%
20/09/2017,"13,078.10","13,078.10","13,105.00","12,997.50",1.93M,0.52%
19/09/2017,"13,010.90","13,037.80","13,131.90","13,010.90",2.65M,0.10%
18/09/2017,"12,997.50","12,997.50","13,010.90","12,903.40",2.45M,0.31%
15/09/2017,"12,957.20","12,984.00","13,037.80","12,903.40",2.43M,-0.31%
14/09/2017,"12,997.50","13,172.20","13,172.20","12,997.50",2.62M,-0.82%
13/09/2017,"13,105.00","12,984.00","13,279.70","12,984.00",5.94M,1.35%
12/9/2017,"12,930.30","12,769.00","12,930.30","12,742.10",2.61M,1.58%
11/9/2017,"12,728.70","12,822.80","12,957.20","12,715.20",2.57M,-0.73%
8/9/2017,"12,822.80","12,903.40","12,903.40","12,822.80",1.46M,-0.42%
7/9/2017,"12,876.50","12,903.40","12,984.00","12,876.50",1.47M,-0.62%
6/9/2017,"12,957.20","13,024.40","13,024.40","12,849.60",1.56M,-0.62%
5/9/2017,"13,037.80","13,064.70","13,064.70","12,970.60",1.37M,-0.21%
1/9/2017,"13,064.70","13,064.70","13,078.10","12,984.00",820.35K,0.21%
31/08/2017,"13,037.80","12,849.60","13,118.50","12,849.60",3.40M,1.46%
30/08/2017,"12,849.60","12,809.30","12,876.50","12,782.40",983.57K,0.10%
29/08/2017,"12,836.20","12,769.00","12,930.30","12,755.50",2.53M,0.32%
28/08/2017,"12,795.90","12,715.20","12,795.90","12,701.80",1.74M,0.21%
25/08/2017,"12,769.00","12,849.60","12,863.10","12,769.00",1.14M,-0.42%
24/08/2017,"12,822.80","12,742.10","12,849.60","12,688.30",1.32M,1.06%
23/08/2017,"12,688.30","12,634.60","12,769.00","12,634.60",1.58M,0.21%
22/08/2017,"12,661.50","12,822.80","12,836.20","12,661.50",1.27M,-1.36%
21/08/2017,"12,836.20","12,903.40","12,903.40","12,769.00",1.09M,0.53%
18/08/2017,"12,769.00","12,742.10","12,849.60","12,607.70",1.11M,0.21%
17/08/2017,"12,742.10","12,903.40","12,957.20","12,742.10",1.95M,-0.42%
16/08/2017,"12,795.90","12,874.90","12,874.90","12,756.40",2.49M,-0.61%
15/08/2017,"12,874.90","12,953.80","12,953.80","12,769.50",2.51M,-0.61%
14/08/2017,"12,953.80","13,164.50","13,164.50","12,953.80",2.36M,-0.51%
11/8/2017,"13,019.70","12,901.20","13,032.80","12,795.90",1.67M,1.12%
10/8/2017,"12,874.90","12,637.90","12,888.00","12,637.90",2.66M,1.03%
9/8/2017,"12,743.20","12,874.90","12,874.90","12,677.40",5.63M,-1.12%
8/8/2017,"12,888.00","13,125.00","13,164.50","12,888.00",4.46M,-1.81%
7/8/2017,"13,125.00","13,190.80","13,190.80","13,085.50",2.34M,-0.50%
4/8/2017,"13,190.80","13,243.50","13,269.80","13,046.00",2.53M,0.00%
3/8/2017,"13,190.80","13,085.50","13,454.10","13,032.80",6.10M,1.42%
2/8/2017,"13,006.50","12,940.70","13,138.10","12,822.20",6.57M,0.82%
1/8/2017,"12,901.20","12,756.40","13,019.70","12,690.60",4.45M,1.34%
31/07/2017,"12,730.00","12,769.50","12,795.90","12,664.20",2.03M,-0.41%
28/07/2017,"12,782.70","12,690.60","12,809.00","12,611.60",4.92M,0.73%
27/07/2017,"12,690.60","12,637.90","12,809.00","12,558.90",3.80M,0.84%
26/07/2017,"12,585.20","12,295.60","12,585.20","12,295.60",2.14M,2.36%
25/07/2017,"12,295.60","12,243.00","12,348.30","12,164.00",1.81M,0.43%
24/07/2017,"12,243.00","12,164.00","12,269.30","12,111.30",1.82M,0.65%
21/07/2017,"12,164.00","12,374.60","12,453.60","12,164.00",2.03M,-1.28%
20/07/2017,"12,321.90","12,269.30","12,348.30","12,164.00",2.74M,-0.21%
19/07/2017,"12,348.30","12,585.20","12,716.90","12,269.30",3.00M,-1.88%
18/07/2017,"12,585.20","12,532.60","12,637.90","12,466.80",2.65M,-0.42%
17/07/2017,"12,637.90","12,822.20","12,822.20","12,558.90",2.76M,-1.44%
14/07/2017,"12,822.20","12,861.70","12,888.00","12,743.20",1.65M,-0.31%
13/07/2017,"12,861.70","12,585.20","12,861.70","12,558.90",2.97M,1.88%
12/7/2017,"12,624.70","12,611.60","12,664.20","12,387.80",2.32M,0.74%
11/7/2017,"12,532.60","12,611.60","12,664.20","12,374.60",3.14M,-1.24%
10/7/2017,"12,690.60","12,690.60","12,822.20","12,532.60",5.55M,-0.82%
7/7/2017,"12,795.90","12,664.20","13,006.50","12,637.90",7.47M,1.46%
6/7/2017,"12,611.60","12,308.80","12,611.60","12,269.30",5.88M,2.57%
5/7/2017,"12,295.60","12,243.00","12,295.60","12,229.80",1.55M,0.21%
4/7/2017,"12,269.30","12,243.00","12,295.60","12,190.30",2.82M,0.43%
3/7/2017,"12,216.60","12,335.10","12,335.10","12,190.30",2.02M,-0.96%
30/06/2017,"12,335.10","12,243.00","12,335.10","12,058.70",3.41M,0.75%
29/06/2017,"12,243.00","12,190.30","12,282.50","12,190.30",2.23M,0.32%
28/06/2017,"12,203.50","12,085.00","12,216.60","12,019.20",2.87M,1.42%
27/06/2017,"12,032.30","12,243.00","12,269.30","11,966.50",8.60M,-2.14%
26/06/2017,"12,295.60","12,598.40","12,598.40","12,243.00",4.20M,-1.58%
23/06/2017,"12,493.10","12,532.60","12,585.20","12,427.30",2.32M,-0.32%
22/06/2017,"12,532.60","12,453.60","12,716.90","12,453.60",3.80M,0.21%
21/06/2017,"12,506.30","12,190.30","12,506.30","12,124.50",5.93M,2.93%
20/06/2017,"12,150.80","12,243.00","12,243.00","12,111.30",2.33M,-0.32%
19/06/2017,"12,190.30","12,111.30","12,216.60","12,098.20",3.64M,1.31%
16/06/2017,"12,032.30","11,979.70","12,045.50","11,927.00",1.84M,0.66%
15/06/2017,"11,953.30","11,913.90","11,953.30","11,861.20",1.88M,0.44%
14/06/2017,"11,900.70","12,058.70","12,058.70","11,874.40",2.38M,-0.33%
13/06/2017,"11,940.20","11,848.00","12,085.00","11,848.00",4.81M,1.45%
12/6/2017,"11,769.00","11,848.00","11,900.70","11,742.70",1.69M,-1.00%
9/6/2017,"11,887.50","11,637.40","11,979.70","11,637.40",4.79M,2.15%
8/6/2017,"11,637.40","11,584.70","11,676.90","11,505.80",1.92M,0.34%
7/6/2017,"11,597.90","11,795.40","11,795.40","11,597.90",2.57M,-0.56%
6/6/2017,"11,663.70","11,400.40","11,795.40","11,400.40",4.52M,2.43%
5/6/2017,"11,387.30","11,479.40","11,492.60","11,360.90",2.04M,0.00%
2/6/2017,"11,387.30","11,479.40","11,505.80","11,347.80",2.47M,-0.46%
1/6/2017,"11,439.90","11,347.80","11,453.10","11,347.80",2.40M,1.05%
31/05/2017,"11,321.40","11,321.40","11,466.30","11,321.40",3.25M,0.00%
30/05/2017,"11,321.40","11,137.10","11,492.60","11,137.10",5.71M,0.94%
29/05/2017,"11,216.10","11,084.50","11,242.50","11,084.50",1.94M,1.19%
26/05/2017,"11,084.50","11,216.10","11,216.10","11,058.20",2.65M,-1.17%
25/05/2017,"11,216.10","11,321.40","11,321.40","11,176.60",5.23M,1.85%
24/05/2017,"11,012.40","11,034.80","11,046.00","10,956.30",4.58M,0.51%
23/05/2017,"10,956.30","10,911.40","11,079.60","10,877.80",7.26M,0.72%
22/05/2017,"10,877.80","10,877.80","11,001.10","10,877.80",6.04M,0.21%
19/05/2017,"10,855.40","10,743.20","10,855.40","10,720.80",2.52M,1.04%
18/05/2017,"10,743.20","10,754.40","10,922.60","10,687.20",3.19M,0.21%
17/05/2017,"10,720.80","10,653.50","10,765.60","10,597.40",1.94M,0.63%
16/05/2017,"10,653.50","10,720.80","10,832.90","10,642.30",2.24M,-0.63%
15/05/2017,"10,720.80","10,765.60","10,765.60","10,709.60",1.78M,-0.42%
12/5/2017,"10,765.60","10,788.10","10,855.40","10,765.60",1.86M,-0.21%
11/5/2017,"10,788.10","10,788.10","10,855.40","10,687.20",2.49M,0.00%
10/5/2017,"10,788.10","10,877.80","10,978.70","10,788.10",5.51M,-0.41%
9/5/2017,"10,832.90","10,586.20","10,832.90","10,586.20",4.10M,2.77%
8/5/2017,"10,541.40","10,518.90","10,575.00","10,496.50",1.29M,-0.21%
5/5/2017,"10,563.80","10,541.40","10,597.40","10,518.90",1.09M,0.21%
4/5/2017,"10,541.40","10,541.40","10,631.10","10,518.90",2.43M,0.00%
3/5/2017,"10,541.40","10,474.10","10,608.70","10,418.00",2.83M,1.18%
28/04/2017,"10,418.00","10,406.80","10,440.40","10,317.10",1.56M,-0.11%
27/04/2017,"10,429.20","10,339.50","10,474.10","10,339.50",3.51M,1.09%
26/04/2017,"10,317.10","10,294.70","10,328.30","10,249.80",1.70M,0.77%
25/04/2017,"10,238.60","10,227.40","10,317.10","10,204.90",2.11M,-0.22%
24/04/2017,"10,261.00","10,283.40","10,328.30","10,238.60",1.64M,-0.22%
21/04/2017,"10,283.40","10,361.90","10,406.80","10,283.40",1.43M,0.00%
20/04/2017,"10,283.40","10,317.10","10,395.60","10,272.20",1.85M,-0.33%
19/04/2017,"10,317.10","10,317.10","10,406.80","10,294.70",3.98M,0.00%
18/04/2017,"10,317.10","10,249.80","10,317.10","10,171.30",2.09M,0.66%
17/04/2017,"10,249.80","10,328.30","10,429.20","10,249.80",3.75M,-0.76%
14/04/2017,"10,328.30","10,563.80","10,575.00","10,294.70",5.07M,-2.54%
13/04/2017,"10,597.40","10,619.90","10,675.90","10,586.20",1.82M,-0.63%
12/4/2017,"10,664.70","10,541.40","10,709.60","10,530.20",4.55M,1.28%
11/4/2017,"10,530.20","10,541.40","10,608.70","10,496.50",1.42M,-0.11%
10/4/2017,"10,541.40","10,541.40","10,597.40","10,518.90",1.48M,0.00%
7/4/2017,"10,541.40","10,395.60","10,552.60","10,395.60",3.16M,0.97%
5/4/2017,"10,440.40","10,541.40","10,541.40","10,440.40",2.10M,-0.96%
4/4/2017,"10,541.40","10,395.60","10,541.40","10,395.60",3.44M,1.29%
3/4/2017,"10,406.80","10,608.70","10,653.50","10,406.80",7.00M,-1.90%
31/03/2017,"10,608.70","10,563.80","10,698.40","10,541.40",4.26M,0.42%
30/03/2017,"10,563.80","10,653.50","10,732.00","10,563.80",2.64M,-0.84%
29/03/2017,"10,653.50","10,631.10","10,720.80","10,586.20",2.12M,0.21%
28/03/2017,"10,631.10","10,675.90","10,821.70","10,608.70",4.08M,-0.42%
27/03/2017,"10,675.90","10,675.90","10,765.60","10,597.40",3.59M,-0.21%
24/03/2017,"10,698.40","10,855.40","10,989.90","10,642.30",6.80M,-0.62%
23/03/2017,"10,765.60","10,317.10","10,765.60","10,294.70",7.11M,4.12%
22/03/2017,"10,339.50","10,474.10","10,485.30","10,339.50",4.24M,-1.07%
21/03/2017,"10,451.70","10,496.50","10,597.40","10,451.70",6.61M,0.00%
20/03/2017,"10,451.70","10,294.70","10,474.10","10,294.70",5.53M,1.53%
17/03/2017,"10,294.70","10,294.70","10,384.40","10,261.00",3.47M,0.44%
16/03/2017,"10,249.80","10,227.40","10,294.70","10,204.90",2.14M,0.33%
15/03/2017,"10,216.20","10,249.80","10,294.70","10,193.70",2.22M,-0.33%
14/03/2017,"10,249.80","10,272.20","10,361.90","10,249.80",2.11M,-0.11%
13/03/2017,"10,261.00","10,339.50","10,384.40","10,249.80",1.63M,-0.54%
10/3/2017,"10,317.10","10,272.20","10,406.80","10,249.80",4.23M,1.10%
9/3/2017,"10,204.90","10,272.20","10,294.70","10,204.90",1.82M,-0.66%
8/3/2017,"10,272.20","10,249.80","10,317.10","10,216.20",1.71M,0.00%
7/3/2017,"10,272.20","10,317.10","10,317.10","10,216.20",1.66M,-0.33%
6/3/2017,"10,305.90","10,238.60","10,339.50","10,238.60",1.82M,0.66%
3/3/2017,"10,238.60","10,193.70","10,294.70","10,126.40",1.41M,0.44%
2/3/2017,"10,193.70","10,249.80","10,294.70","10,182.50",2.20M,-0.55%
1/3/2017,"10,249.80","10,283.40","10,294.70","10,171.30",2.86M,-0.33%
